ID_Number,country,iso3,d_popul,d_lifeE,d_infla,d_gdpPC
00113,,,-0.3627576814397638,-0.1660753799797812,0.14345564649014939,0.04950192458645681
00114,,,-0.3811762280655062,1.7440990316156204,-0.12752824577445485,-0.5400468451860679
00115,,,-0.38156147033875487,0.9790758980528633,-0.9688041010475662,-0.17293525390800515
00116,,,-0.382466765693201,-0.734673214317555,-0.9498564466495232,0.08798136291908737
00117,,,-0.3814173842913506,-0.32910016188750923,0.41530629560520677,0.20743744534084152
00118,,,-0.3799821209445649,-0.24957667327291955,-0.1778052037829856,0.010482123363594572
00119,,,-0.378908911772389,-0.08655189136519151,-0.5721979732200716,-0.3722118534569178
00120,,,0.601229629183911,0.13062972309228363,-1.9900391972409572,-0.63577439300331
00121,,,0.5880317630282704,0.26104954861846613,1.9640135421218199,-0.625761212881715
00122,,,0.578340896894358,0.08009204070088809,-1.0158781072552185,-0.5798795017535934
00123,,,0.5604377657300852,-3.1543196323484355,-1.2673604304466495,-0.5952987966765747
00124,,,0.5581170368511378,-0.17096612343701306,0.9252827472735019,-0.6073451550192283
00125,,,0.5903182694719854,2.6754465686719175,1.69559265538475,-0.5513065697981647
00126,,,5.971196357666295,0.6066620862628495,-0.12973516329654816,-0.6515590814385487
00127,,,5.971979155892758,0.6490485295588587,0.14129749554244464,-0.6473006344329533
00128,,,5.848328060188221,0.6946954684930225,0.08122489695013016,-0.631331748696981
00129,,,5.7662425108424396,0.5430824213188354,-0.04677953976543891,-0.6167993903327846
00130,,,5.683434292408734,0.5724268820622265,0.17643887307164507,-0.6141366943116644
00131,,,5.525764976657591,0.6311158035490086,0.5419093834001387,-0.6115146319578227
00132,,,-0.3553637164144733,0.8955746047597251,0.8164845198126397,-0.1927999828421618
00133,,,-0.3529144135265213,0.9711202886957663,-0.14328398986016036,0.8561985270586364
00134,,,-0.35235390121114707,0.8200256603280456,-0.23786262032855646,2.4084641341188977
00135,,,-0.3510686408748667,0.6570008784203176,-0.48838387395491484,2.9126698854387665
00136,,,-0.3470582192357925,0.4939760965125896,-0.16312278439585082,1.652118636208271
00137,,,-0.34067173711688087,0.3269767704219512,0.479328066598949,0.9045638826471241
00138,,,-0.05229414777889942,0.702846707588409,-1.9483446962627895,-0.6200414510810063
00139,,,-0.11849313095238195,0.7240399292364135,0.042721386160254754,-0.5963873379910032
00140,,,-0.16252221289411664,-1.0708629195676715,1.269840678305712,-0.575834237774062
00141,,,-0.0141721140269774,0.6946954684930225,0.17300911069365768,-0.46843785176390274
00142,,,0.11601962467293973,2.412976669800475,-0.6230058428026061,-0.4348131994231214
00143,,,0.12838383870303224,0.575687377700381,-1.0165235742728331,-0.4292586975383611
00144,,,-0.12350575820642057,0.42081383488803953,0.9483852217970451,-0.6831005892239639
00145,,,-0.12011709744671158,0.5903596080720765,3.373236884336608,-0.8227660684714677
00146,,,-0.11654836910722759,-1.5648280087480875,4.041338493397764,-0.7999636376732441
00147,,,-0.1219056194824164,-2.5951446304049286,1.833749740813589,-0.6388139186203164
00148,,,-0.116553166644877,-0.7122083993706699,0.8441696721426393,-0.42972971640440316
00149,,,-0.20709101782141143,-1.8044744381524473,6.1178114098079766,-0.4288583388722407
00150,,,-0.3634864274087111,0.3269767704219512,0.3331410586288101,-1.004180044279855
00151,,,-0.3495652524934592,-0.08257408668664296,0.05846838906753211,-0.11765645660337784
00152,,,-0.3056698619342218,-1.0527704292715518,0.049210100926067535,1.0069791089410984
